lahmanID,playerID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameNote,nameGiven,nameNick,weight,height,bats,throws,debut,finalGame,college,lahman40ID,lahman45ID,retroID,holtzID,bbrefID
739,battege01,,,1891,10,7,USA,NJ,Haddonfield,1972,8,4,USA,FL,New Port Richey,George,Batten,,George Burnett,,165,71,R,R,9/28/1912,9/28/1912,,battege01,battege01,battg101,battege01,battege01
740,batteea01,,,1935,1,5,USA,CA,Los Angeles,2003,11,15,USA,FL,Ocala,Earl,Battey,,Earl Jesse (Jr.),,205,73,R,R,9/10/1955,9/27/1967,,batteea01,batteea01,batte101,batteea01,batteea01
741,battijo01,battijo01m,battijo01h,1851,11,11,USA,PA,Philadelphia,1937,12,10,USA,OH,Akron,Joe,Battin,,Joseph V.,,169,70,R,R,8/11/1871,5/28/1890,,battijo01,battijo01,battj102,battijo01,battijo01
742,battlal01,,,1968,11,29,USA,NC,Grantham,,,,,,,Allen,Battle,,Allen Zelmo,,170,72,R,R,4/26/1995,8/14/1996,South Alabama,battlal01,battlal01,batta001,battlal01,battlal01
743,battlho01,,,1972,3,25,USA,MS,Biloxi,,,,,,,Howard,Battle,,Howard Dion,,210,72,R,R,9/5/1995,10/3/1999,,battlho01,battlho01,batth001,battlho01,battlho01
744,battlji01,,,1901,3,26,USA,TX,Bailey,1965,9,30,USA,CA,Chico,Jim,Battle,,James Milton,,170,73,R,R,9/9/1927,10/2/1927,,battlji01,battlji01,battj101,battlji01,battlji01
745,battoch01,,,1954,8,24,USA,CA,Los Angeles,,,,,,,Chris,Batton,,Christopher Sean,,195,76,R,R,9/19/1976,10/2/1976,,battoch01,battoch01,battc101,battoch01,battoch01
746,battsma01,,,1921,10,16,USA,TX,San Antonio,,,,,,,Matt,Batts,,Matthew Daniel,,200,71,R,R,9/10/1947,5/8/1956,,battsma01,battsma01,battm101,battsma01,battsma01
747,bauerha01,bauerha01m,bauerha01h,1922,7,31,USA,IL,East St. Louis,2007,2,9,USA,KS,Lenexa,Hank,Bauer,,Henry Albert,,192,72,R,R,9/6/1948,7/21/1961,,bauerha01,bauerha01,baueh101,bauerha01,bauerha01
748,bauerlo01,,,1898,11,30,USA,NJ,Egg Harbor City,1979,2,4,USA,NJ,Pomona,Lou,Bauer,,Louis Walter,,175,72,R,R,8/13/1918,8/13/1918,,bauerlo01,bauerlo01,bauel101,bauerlo01,bauerlo01
749,bauerri01,,,1977,1,10,USA,CA,Garden Grove,,,,,,,Rick,Bauer,,,,225,77,R,R,9/2/2001,6/29/2008,Treasure Valley (OR) CC,bauerri01,bauerri01,bauer001,bauerri01,bauerri01
750,baueral01,,,1850,,,USA,OH,Columbus,1913,9,6,USA,PA,Wilkes-Barre,Al,Bauer,,Albert,,190,69,,L,9/22/1884,6/11/1886,,baueral01,baueral01,bauea101,baueral01,baueral01
751,bauerru01,,,1914,5,10,USA,WI,Townsend,1995,1,21,USA,IL,Hines,Russ,Bauers,,Russell Lee,,195,75,L,R,8/20/1936,5/6/1950,,bauerru01,bauerru01,bauer101,bauerru01,bauerru01
752,baughju01,,,1974,8,1,USA,CA,Mountain View,,,,,,,Justin,Baughman,,,,175,71,R,R,5/17/1998,9/30/2000,James Madison,baughju01,baughju01,baugj001,baughju01,baughju01
753,baumafr01,,,1933,7,1,USA,MO,St. Louis,,,,,,,Frank,Baumann,,Frank Matt,Beau,205,72,L,L,7/31/1955,5/8/1965,,baumafr01,baumafr01,baumf102,baumafr01,baumafr01
754,baumapa01,,,1885,12,20,USA,IN,Indianapolis,1969,11,20,USA,IN,Indianapolis,Paddy,Baumann,,Charles John,,160,69,R,R,8/10/1911,9/8/1917,,baumapa01,baumapa01,baump101,baumapa01,baumapa01
755,baumeji01,,,1931,1,29,USA,OK,Tulsa,1996,7,8,USA,PA,Paoli,Jim,Baumer,,James Sloan,,185,74,R,R,9/14/1949,4/27/1961,,baumeji01,baumeji01,baumj102,baumeji01,baumeji01
756,baumgge01,,,1891,7,22,USA,WV,Barboursville,1970,12,13,USA,WV,Barboursville,George,Baumgardner,,George Washington,,178,71,L,R,4/14/1912,5/15/1916,,baumgge01,baumgge01,baumg101,baumgge01,baumgge01
757,baumgro01,,,1955,5,27,USA,IL,Highland Park,,,,,,,Ross,Baumgarten,,Ross,,180,73,L,L,8/16/1978,8/23/1982,Florida,baumgro01,baumgro01,baumr101,baumgro01,baumgro01
758,baumgha01,,,1892,10,8,USA,TN,South Pittsburg,1930,12,3,USA,GA,Augusta,Harry,Baumgartner,,Harry E.,,175,71,R,R,9/6/1920,10/2/1920,,baumgha01,baumgha01,baumh101,baumgha01,baumgha01
759,baumgjo01,,,1931,5,29,USA,AL,Birmingham,,,,,,,John,Baumgartner,,John Edward,,190,73,R,R,4/14/1953,4/21/1953,,baumgjo01,baumgjo01,baumj101,baumgjo01,baumgjo01
760,baumgst01,,,1894,12,14,USA,TX,Houston,1955,10,4,USA,PA,Philadelphia,Stan,Baumgartner,,Stanwood Fulton,,175,72,L,L,6/26/1914,5/30/1926,,baumgst01,baumgst01,baums101,baumgst01,baumgst01
761,baumhfr01,,,1918,10,7,USA,OH,Midvale,1997,12,14,USA,FL,Winter Springs,Frank,Baumholtz,,Frank Conrad,,175,70,L,L,4/15/1947,5/26/1957,,baumhfr01,baumhfr01,baumf101,baumhfr01,baumhfr01
762,bausege01,,,1869,3,22,USA,PA,Philadelphia,1947,7,29,USA,PA,Norristown,George,Bausewine,,George W.,,207,74,,,9/14/1889,10/11/1889,,bausege01,bausege01,bausg101,bausege01,bausege01
763,bautaed01,,,1935,1,6,Cuba,,Florida,,,,,,,Ed,Bauta,,Eduardo (Galvez),,200,75,R,R,7/6/1960,5/9/1964,,bautaed01,bautaed01,baute101,bautaed01,bautaed01
764,bautida01,,,1972,5,24,D.R.,,Santo Domingo,,,,,,,Danny,Bautista,,Daniel (Alcantara),,170,71,R,R,9/15/1993,9/28/2004,,bautida01,bautida01,bautd001,bautida01,bautida01
765,bautijo01,,,1964,7,25,D.R.,,Bani,,,,,,,Jose,Bautista,,Jose Joaquin (Arias),,177,73,R,R,4/9/1988,9/25/1997,,bautijo01,bautijo01,bautj001,bautijo01,bautijo01
766,baxesji01,,,1928,7,5,USA,CA,San Francisco,1996,11,14,USA,CA,Garden Grove,Jim,Baxes,,Dimitrios Speros,,190,73,R,R,4/11/1959,9/26/1959,,baxesji01,baxesji01,baxej101,baxesji01,baxesji01
767,baxesmi01,,,1930,12,18,USA,CA,San Francisco,,,,,,,Mike,Baxes,,Michael,,175,70,R,R,4/17/1956,9/27/1958,,baxesmi01,baxesmi01,baxem101,baxesmi01,baxesmi01
768,baxtemo01,,,1876,7,27,USA,WI,Chippewa Falls,1926,8,7,USA,OR,Portland,Moose,Baxter,,John Morris,,200,74,L,R,4/19/1907,4/24/1907,,baxtemo01,baxtemo01,baxtj101,baxtemo01,baxtemo01
769,bayha01,,,1878,1,17,USA,IL,Pontiac,1952,3,20,USA,IL,Peoria,Harry,Bay,,Harry Elbert,Deer Foot,138,68,L,L,7/23/1901,5/3/1908,,bayha01,bayha01,bay-h101,bayha01,bayha01
770,bayledi01,,,1883,9,6,USA,MO,Joplin,1920,12,16,USA,NM,Santa Rita,Dick,Bayless,,Harry Owen,,178,69,L,R,9/9/1908,10/4/1908,,bayledi01,bayledi01,bayld101,bayledi01,bayledi01
771,baylodo01,baylodo01m,baylodo01h,1949,6,28,USA,TX,Austin,,,,,,,Don,Baylor,,Don Edward,,190,73,R,R,9/18/1970,10/1/1988,Blinn JC,baylodo01,baylodo01,bayld001,baylodo01,baylodo01
772,baynebi01,,,1899,4,18,USA,PA,Pittsburgh,1981,5,22,USA,MO,St.Louis,Bill,Bayne,,William Lear,Beverly,160,69,L,L,9/20/1919,4/26/1930,,baynebi01,baynebi01,baynb101,baynebi01,baynebi01
773,beachja01,,,1862,,,USA,VA,Alexandria,1896,7,23,USA,VA,Alexandria,Jack,Beach,,Stonewall Jackson,,,,,,5/1/1884,6/12/1884,,beachja01,beachja01,beacj101,beachja01,beachja01
774,beallbo01,,,1948,4,24,USA,OR,Portland,,,,,,,Bob,Beall,,Robert Brooks,,180,71,B,L,5/12/1975,9/23/1980,Oregon State,beallbo01,beallbo01,bealb101,beallbo01,beallbo01
775,bealljo01,,,1882,3,12,USA,MD,Beltsville,1926,6,14,USA,MD,Beltsville,Johnny,Beall,,John Woolf,,180,72,L,R,4/17/1913,7/16/1918,,bealljo01,bealljo01,bealj101,bealljo01,bealljo01
776,beallwa01,,,1899,7,29,USA,DC,Washington,1959,1,28,USA,MD,Suitland,Walter,Beall,,Walter Esau,,178,70,R,R,9/3/1924,6/12/1929,,beallwa01,beallwa01,bealw101,beallwa01,beallwa01
777,bealsto01,,,1850,8,,USA,NY,,1915,10,2,USA,CA,San Francisco,Tommy,Beals,a.k.a. W.Thomas In 1871-1873,Thomas L.,,144,65,R,,7/27/1871,,,bealsto01,bealsto01,bealt101,bealsto01,bealsto01
778,beamal01,,,1869,11,21,USA,PA,Johnstown,1938,4,17,USA,AZ,Nogales,Alex,Beam,,Alexander Rodger,,,,,,5/25/1889,5/29/1889,,beamal01,beamal01,beama101,beamal01,beamal01
779,beamer01,,,1867,3,17,USA,OH,Mansfield,1918,9,12,USA,OH,Mansfield,Ernie,Beam,,Ernest Joseph,,185,72,,R,5/2/1895,8/3/1895,,beamer01,beamer01,beame101,beamer01,beamer01
780,beamoch01,,,1934,12,25,USA,CA,Oakland,,,,,,,Charlie,Beamon,,Charles Alfonzo (Sr.),,195,71,R,R,9/26/1956,9/13/1958,,beamoch01,beamoch01,beamc102,beamoch01,beamoch01
781,beamoch02,,,1953,12,4,USA,CA,Oakland,,,,,,,Charlie,Beamon,,Charles Alfonzo (Jr.),,183,73,L,L,9/11/1978,9/22/1981,Laney JC,beamoch02,beamoch02,beamc101,beamoch02,beamoch02
782,beamotr01,,,1974,2,11,USA,TX,Dallas,,,,,,,Trey,Beamon,,Clifford,,195,75,L,R,8/4/1996,9/27/1998,,beamotr01,beamotr01,beamt001,beamotr01,beamotr01
783,beanbe01,,,1905,4,23,USA,TX,Mullin,1988,6,1,USA,TX,Comanche,Belve,Bean,,Beveric Benton,Bill,197,73,R,R,5/30/1930,6/27/1935,,beanbe01,beanbe01,beanb101,beanbe01,beanbe01
784,beanbi01,,,1964,5,11,USA,CA,Santa Ana,,,,,,,Bill,Bean,,William Daro,,185,72,L,L,4/25/1987,7/8/1995,Loyola Marymount,beanbi01,beanbi01,beanb002,beanbi01,beanbi01
785,beanjo01,,,1874,3,18,USA,MA,Boston,1961,2,15,USA,GA,Atlanta,Joe,Bean,,Joseph William,,138,68,R,R,4/28/1902,6/30/1902,,beanjo01,beanjo01,beanj101,beanjo01,beanjo01
786,beanebi01,,,1962,3,29,USA,FL,Orlando,,,,,,,Billy,Beane,,William Lamar,,195,76,R,R,9/13/1984,10/1/1989,San Diego,beanebi01,beanebi01,beanb001,beanebi01,beanebi01
787,beardda01,,,1959,10,2,USA,GA,Atlanta,,,,,,,Dave,Beard,,Charles David,,190,77,L,R,7/16/1980,7/21/1989,,beardda01,beardda01,beard001,beardda01,beardda01
788,beardmi01,,,1950,6,21,USA,AR,Little Rock,,,,,,,Mike,Beard,,Michael Richard,,185,73,L,L,9/7/1974,5/2/1977,,beardmi01,beardmi01,bearm101,beardmi01,beardmi01
789,beardol01,,,1862,5,2,USA,KY,Lexington,1929,5,28,USA,OH,Cincinnati,Ollie,Beard,,Oliver Perry,,180,71,R,R,4/17/1889,6/28/1891,,beardol01,beardol01,bearo101,beardol01,beardol01
790,beardra01,,,1929,2,11,USA,OH,Cincinnati,2003,2,10,USA,FL,West Palm Beach,Ralph,Beard,,Ralph William,,200,77,R,R,6/29/1954,9/9/1954,,beardra01,beardra01,bearr101,beardra01,beardra01
791,beardte01,,,1921,1,7,USA,MD,Woodsboro,,,,,,,Ted,Beard,,Cramer Theodore,,165,68,L,L,9/5/1948,5/13/1958,,beardte01,beardte01,beart101,beardte01,beardte01
792,beardge01,,,1920,9,5,USA,AR,Lexa,2004,3,18,USA,AL,Alexander City,Gene,Bearden,,Henry Eugene,,198,75,L,L,5/10/1947,9/5/1953,,beardge01,beardge01,bearg102,beardge01,beardge01
793,bearega01,,,1952,8,22,USA,CA,San Diego,,,,,,,Gary,Beare,,Gary Ray,,205,76,R,R,9/7/1976,10/1/1977,Cal St. Long Beach,bearega01,bearega01,bearg101,bearega01,bearega01
794,bearnla01,,,1941,9,11,USA,NY,New York,1999,12,31,USA,FL,Seminole,Larry,Bearnarth,,Lawrence Donald,,203,74,R,R,4/16/1963,5/30/1971,,bearnla01,bearnla01,bearl101,bearnla01,bearnla01
795,bearske01,,,1965,11,7,USA,NJ,Jersey City,,,,,,,Kevin,Bearse,,Kevin Gerard,,195,74,L,L,4/15/1990,4/30/1990,Old Dominion,bearske01,bearske01,beark001,bearske01,bearske01
796,beaslch01,,,1962,6,23,USA,TN,Jackson,,,,,,,Chris,Beasley,,Christopher Charles,,190,74,R,R,7/20/1991,9/29/1991,Arizona State,beaslch01,beaslch01,beasc001,beaslch01,beaslch01
797,beaslle01,,,1948,8,27,USA,VA,Sparta,,,,,,,Lew,Beasley,,Lewis Paige,,172,70,L,R,5/21/1977,10/2/1977,,beaslle01,beaslle01,beasl101,beaslle01,beaslle01
798,beatied01,,,1866,8,10,USA,MD,Baltimore,1925,5,9,USA,MD,Baltimore,Ed,Beatin,,Ebenezer Ambrose,,162,69,R,L,8/2/1887,9/14/1891,,beatied01,beatied01,beate101,beatied01,beatied01
799,beatlda01,,,1864,,,USA,NY,New York,1925,9,22,USA,NY,New York,Dave,Beatle,,David,,200,74,,,6/17/1884,6/17/1884,,beatlda01,beatlda01,beatd102,beadlda01,beatlda01
800,beattji01,,,1954,7,4,USA,VA,Hampton,,,,,,,Jim,Beattie,,James Louis,,210,77,R,R,4/25/1978,8/5/1986,Dartmouth,beattji01,beattji01,beatj001,beattji01,beattji01
801,beattbl01,,,1964,4,25,USA,TX,Victoria,,,,,,,Blaine,Beatty,,Gordon Blaine,,185,74,L,L,9/16/1989,9/30/1991,Baylor,beattbl01,beattbl01,beatb001,beattbl01,beattbl01
802,beattde01,,,1893,4,7,USA,MD,Baltimore,1969,10,6,USA,ME,Norway,Desmond,Beatty,,Desmond Aloysius,Desperate,158,68,R,R,9/28/1914,10/6/1914,,beattde01,beattde01,beatd101,beattde01,beattde01
803,beaucji01,,beaucji01h,1939,8,21,USA,OK,Vinita,2007,12,25,USA,GA,Atlanta,Jim,Beauchamp,,James Edward,,190,74,R,R,9/22/1963,9/20/1973,,beaucji01,beaucji01,beauj101,beaucji01,beaucji01
804,beaumgi01,,beaumgi01h,1876,7,23,USA,WI,Rochester,1956,4,10,USA,WI,Burlington,Ginger,Beaumont,,Clarence Howeth,,190,68,L,R,4/21/1899,10/15/1910,,beaumgi01,beaumgi01,beaug101,beaumgi01,beaumgi01
805,beaveed01,,,1848,,,USA,NY,Troy,,,,,,,Ed,Beavens,Also Played Under Name Of Edward P. Bevens,Edward P.,,138,68,,R,5/9/1871,8/22/1872,,beavee01,beavee.01,beave101,beavee01,beavee.01
806,beazljo01,,,1918,5,25,USA,TN,Nashville,1990,4,21,USA,TN,Nashville,Johnny,Beazley,,John Andrew,Nig,190,73,R,R,9/28/1941,5/8/1949,,beazljo01,beazljo01,beazj101,beazljo01,beazljo01
807,becanbu01,,,1859,8,22,USA,NY,New York,1923,11,5,USA,NY,New York,Buck,Becannon,,James Melvin,,165,70,,,10/15/1884,5/28/1887,,becanbu01,becanbu01,becab101,becanbu01,becanbu01
808,bechtge01,,,1848,,,USA,PA,Philadelphia,,,,,,,George,Bechtel,,George A.,,165,71,,,5/20/1871,,,bechtge01,bechtge01,bechg101,bechtge01,bechtge01
809,beckbo01,,,1904,10,16,USA,IL,Decatur,1987,5,7,USA,IL,Champaign,Boom-Boom,Beck,,Walter William,,200,74,R,R,9/22/1924,9/26/1945,,beckbo01,beckbo01,beckb104,beckbo01,beckbo01
810,beckcl01,,,1900,1,6,USA,CA,Bassett,1988,7,15,USA,CA,Temple City,Clyde,Beck,,Clyde Eugene,Jersey,176,70,R,R,5/19/1926,9/11/1931,,beckcl01,beckcl01,beckc101,beckcl01,beckcl01
811,becker01,,,1878,7,19,USA,OH,Toledo,1916,12,23,USA,OH,Toledo,Erve,Beck,,Ervin Thomas,Dutch,168,70,R,R,9/19/1899,9/27/1902,,becker01,becker01,becke101,becker01,becker01
812,beckfr01,,,1860,4,29,USA,NY,Poughkeepsie,1941,2,8,USA,MI,Detroit,Frank,Beck,born Frank J. Hengstebeck,Frank J.,,141,69,,R,5/2/1884,9/18/1884,,beckfr01,beckfr01,beckf102,beckfr01,beckfr01
813,beckfr02,,,1886,11,17,USA,IL,Havana,1962,3,12,USA,IL,Havana,Fred,Beck,,Frederick Thomas,,180,73,L,L,4/14/1909,10/3/1915,,beckfr02,beckfr02,beckf101,beckfr02,beckfr02
814,beckge01,,,1890,2,21,USA,IN,South Bend,1973,10,29,USA,IN,South Bend,George,Beck,,Ernest George Bernard,,165,71,R,R,5/15/1914,5/15/1914,,beckge01,beckge01,beckg102,beckge01,beckge01
815,beckri01,,,1941,1,21,USA,WA,Pasco,,,,,,,Rich,Beck,,Richard Henry,,190,75,B,R,9/14/1965,9/28/1965,,beckri01,beckri01,beckr101,beckri01,beckri01
816,beckro01,,beckro01h,1968,8,3,USA,CA,Burbank,2007,6,23,USA,AZ,Phoenix,Rod,Beck,,Rodney Roy,Shooter,215,73,R,R,5/6/1991,8/14/2004,,beckro01,beckro01,beckr001,beckro01,beckro01
817,beckzi01,,,1885,9,30,USA,OH,Steubenville,1981,3,19,USA,FL,W.Palm Beach,Zinn,Beck,,Zinn Bertram,,160,70,R,R,9/14/1913,7/22/1918,,beckzi01,beckzi01,beckz101,beckzi01,beckzi01
818,beckehe01,,,1884,6,15,USA,NY,New York,1949,9,15,USA,NY,Jackson Heights,Heinie,Beckendorf,,Henry Ward,,174,69,R,R,4/16/1909,9/10/1910,,beckehe01,beckehe01,beckh101,beckehe01,beckehe01
819,beckebe01,,,1886,7,5,USA,KS,ElDorado,1943,8,16,USA,CA,Huntington Park,Beals,Becker,,David Beals,,170,69,L,L,4/19/1908,10/6/1915,,beckebe01,beckebe01,beckb101,beckebe01,beckebe01
820,beckebo01,,,1875,8,15,USA,NY,Syracuse,1951,10,11,USA,NY,Syracuse,Bob,Becker,,Robert Charles,,,,,L,9/6/1897,5/17/1898,,beckebo01,beckebo01,beckb102,beckebo01,beckebo01
821,beckech01,,,1890,10,14,USA,DC,Washington,1928,7,30,USA,DC,Washington,Charlie,Becker,,Charles Schlagel,Buck,180,74,L,L,8/2/1911,5/18/1912,,beckech01,beckech01,beckc102,beckech01,beckech01
822,beckehe02,,,1915,8,26,Germany,,Berlin,1991,11,11,USA,TX,Dallas,Heinz,Becker,,Heinz Reinhard,"Dutch,Bunions",200,74,B,R,4/21/1943,5/9/1947,,beckehe02,beckehe02,beckh102,beckehe02,beckehe02
823,beckejo01,,,1908,6,25,USA,MO,St. Louis,1998,1,11,USA,MO,Sunset Hills,Joe,Becker,,Joseph Edward,,180,73,R,R,5/10/1936,9/14/1937,,beckejo01,beckejo01,beckj102,beckejo01,beckejo01
824,beckema01,,,1893,12,25,USA,OH,Tiffin,1957,9,25,USA,OH,Cincinnati,Marty,Becker,,Martin Henry,,155,68,B,L,9/8/1915,10/6/1915,,beckema01,beckema01,beckm101,beckema01,beckema01
825,beckeri01,,,1972,2,1,USA,IL,Aurora,,,,,,,Rich,Becker,,Richard Godhard,,180,70,L,L,9/10/1993,10/1/2000,,beckeri01,beckeri01,beckr002,beckeri01,beckeri01
826,beckegl01,,beckegl01h,1940,10,12,USA,PA,Pittsburgh,,,,,,,Glenn,Beckert,,Glenn Alfred,,190,73,R,R,4/12/1965,4/27/1975,,beckegl01,beckegl01,beckg101,beckegl01,beckegl01
827,beckejo02,,,1980,5,15,USA,TX,Spring,,,,,,,Josh,Beckett,,,,225,77,R,R,9/4/2001,,,beckejo02,beckejo02,beckj002,beckejo02,beckejo02
828,beckero01,,,1972,7,16,USA,TX,Austin,,,,,,,Robbie,Beckett,,Robert Joseph,,240,77,R,L,9/12/1996,9/26/1997,,beckero01,beckero01,beckr003,beckero01,beckero01
829,becklja01,,becklja01h,1867,8,4,USA,MO,Hannibal,1918,6,25,USA,MO,Kansas City,Jake,Beckley,,Jacob Peter,Eagle Eye,200,70,L,L,6/20/1888,6/15/1907,,becklja01,becklja01,beckj103,becklja01,becklja01
830,beckmji01,,,1905,3,1,USA,OH,Cincinnati,1974,12,5,USA,OH,Montgomery,Jim,Beckman,born Reinhardt Boeckman,James Joseph,,172,70,R,R,7/27/1927,9/22/1928,,beckmji01,beckmji01,beckj101,beckmji01,beckmji01
831,beckmbi01,,,1907,12,8,USA,MO,Clayton,1990,1,2,USA,MO,Florissant,Bill,Beckmann,,William Aloysius,,175,72,R,R,5/2/1939,9/20/1942,,beckmbi01,beckmbi01,beckb103,beckmbi01,beckmbi01
832,beckwjo01,,,1955,1,28,USA,AL,Opelika,,,,,,,Joe,Beckwith,,Thomas Joseph,,200,75,L,R,7/21/1979,9/30/1986,Auburn,beckwjo01,beckwjo01,beckj001,beckwjo01,beckwjo01
833,becquju01,,,1931,12,20,Cuba,,Havana,,,,,,,Julio,Becquer,,Julio (Villegas),,178,71,L,L,9/13/1955,9/18/1963,,becquju01,becquju01,becqj101,becquju01,becquju01
834,bedelho01,,,1935,9,29,USA,PA,Clearfield,,,,,,,Howie,Bedell,,Howard William,,185,73,L,R,4/10/1962,7/4/1968,,bedelho01,bedelho01,bedeh101,bedelho01,bedelho01
835,bedfoge01,,,1896,12,2,USA,TX,Dallas,1977,10,6,USA,TX,San Antonio,Gene,Bedford,,William Eugene,,170,68,B,R,6/25/1925,9/16/1925,,bedfoge01,bedfoge01,bedfg101,bedfoge01,bedfoge01
836,bedgoph01,,,1898,3,8,USA,GA,Harrison,1927,11,8,USA,FL,Fort Pierce,Phil,Bedgood,,Phillip Burlette,,218,75,R,R,9/20/1922,9/15/1923,,bedgoph01,bedgoph01,bedgp101,bedgoph01,bedgoph01
837,bediehu01,,,1889,10,23,USA,NY,Gerry,1965,7,21,USA,NY,Jamestown,Hugh,Bedient,,Hugh Carpenter,,185,72,R,R,4/26/1912,9/29/1915,,bediehu01,bediehu01,bedih101,bediehu01,bediehu01
838,bednaan01,,,1908,8,16,USA,IL,Streator,1937,11,26,USA,TX,Graham,Andy,Bednar,,Andrew Jackson,,180,70,R,R,9/6/1930,5/3/1931,,bednaan01,bednaan01,bedna101,bednaan01,bednaan01
839,bedrost01,,bedrost01h,1957,12,6,USA,MA,Methuen,,,,,,,Steve,Bedrosian,,Stephen Wayne,Bedrock,200,75,R,R,8/14/1981,8/9/1995,New Haven,bedrost01,bedrost01,bedrs001,bedrost01,bedrost01
840,beebefr01,,,1879,12,31,USA,NE,Lincoln,1957,10,30,USA,IL,Elgin,Fred,Beebe,,Frederick Leonard,,190,73,R,R,4/17/1906,9/30/1916,,beebefr01,beebefr01,beebf101,beebefr01,beebefr01
841,beechma01,,,1972,1,20,USA,CA,Oakland,,,,,,,Matt,Beech,,Lucas Matthew,,190,74,L,L,8/8/1996,8/9/1998,Houston,beechma01,beechma01,beecm001,beechma01,beechma01
842,beeched01,,,1860,7,2,USA,CT,Guilford,1935,9,12,USA,CT,Hartford,Ed,Beecher,,Edward Harry,,185,70,L,L,6/28/1887,7/16/1891,,beeched01,beeched01,beece101,beeched01,beeched01
843,beeched02,,,1875,8,27,USA,MO,St. Louis,1939,7,15,USA,MO,St. Louis,Ed,Biecher,also Beecher,Edward,Scrap Iron,,,,,9/26/1897,10/10/1898,,beeched02,beeched02,beece102,beeched02,beeched02
844,beechro01,,,1884,5,10,USA,OH,Swanton,1952,10,11,USA,OH,Toledo,Roy,Beecher,,Leroy,Colonel,180,74,L,R,9/29/1907,6/25/1908,,beechro01,beechro01,beecr101,beechro01,beechro01
845,beelejo01,,,1921,11,26,USA,TX,Dallas,2002,10,8,USA,TX,Mesquite,Jodie,Beeler,,Joseph Sam,,170,72,R,R,9/21/1944,10/1/1944,,beelejo01,beelejo01,beelj101,beelejo01,beelejo01
846,beenean01,,,1956,10,13,USA,TX,Freeport,,,,,,,Andy,Beene,,Ramon Andrew,,205,75,R,R,9/22/1983,8/24/1984,Baylor,beenean01,beenean01,beena001,beenean01,beenean01
847,beenefr01,,,1942,11,24,USA,TX,Angleton,,,,,,,Fred,Beene,,Freddy Ray,,155,69,B,R,9/18/1968,9/28/1975,,beenefr01,beenefr01,beenf101,beenefr01,beenefr01
848,beerscl01,,,1918,12,9,USA,KS,ElDorado,2002,12,6,USA,AZ,Tucson,Clarence,Beers,,Clarence Scott,,175,72,R,R,5/2/1948,5/2/1948,,beerscl01,beerscl01,beerc101,beerscl01,beerscl01
849,beggsjo01,,,1910,11,4,USA,PA,Rankin,1983,7,19,USA,IN,Indianapolis,Joe,Beggs,,Joseph Stanley,Fireman,182,73,R,R,4/19/1938,4/24/1948,,beggsjo01,beggsjo01,beggj101,beggsjo01,beggsjo01
850,begleed01,,,1863,,,USA,NY,New York,1919,7,24,USA,CT,Waterbury,Ed,Begley,born Edward H. Bagley,Edward N.,,,,,,5/3/1884,7/4/1885,,begleed01,begleed01,begle101,begleed01,begleed01
851,beglege01,,,1861,6,7,USA,NY,Brooklyn,,,,,,,Gene,Begley,,Eugene T.,,,,,,9/11/1886,9/24/1886,,beglege01,beglege01,beglg101,beglege01,beglege01
852,begleji01,,,1902,9,19,USA,CA,San Francisco,1957,2,22,USA,CA,San Francisco,Jim,Begley,,James Lawrence,Imp,145,66,R,R,5/28/1924,5/28/1924,,begleji01,begleji01,beglj101,begleji01,begleji01
853,behanpe01,,,1887,12,11,USA,PA,Dallas City,1957,1,22,USA,PA,Bradford,Petie,Behan,,Charles Frederick,,160,70,R,R,9/16/1921,9/26/1923,,behanpe01,behanpe01,behap101,behanpe01,behanpe01
854,behelst01,,,1860,11,6,USA,IL,Earlville,1945,2,15,USA,CA,Los Angeles,Steve,Behel,,Stephen Arnold Douglas,,,,,,9/27/1884,8/26/1886,,behelst01,behelst01,behes101,behelst01,behelst01
855,behenri01,,,1960,3,6,USA,FL,Miami,,,,,,,Rick,Behenna,,Richard Kipp,,170,74,R,R,4/12/1983,6/21/1985,,behenri01,behenri01,beher001,behenri01,behenri01
856,behneme01,,,1947,9,2,USA,NJ,Newark,,,,,,,Mel,Behney,,Melvin Brian,,180,74,L,L,8/14/1970,9/20/1970,,behneme01,behneme01,behnm101,behneme01,behneme01
857,behrmha01,,,1921,6,27,USA,NY,Brooklyn,1987,1,20,USA,NY,New York,Hank,Behrman,,Henry Bernard,,174,71,R,R,4/17/1946,9/18/1949,,behrmha01,behrmha01,behrh101,behrmha01,behrmha01
858,beimejo01,,,1977,4,19,USA,PA,St. Marys,,,,,,,Joe,Beimel,,Joseph Ronald,,215,75,L,L,4/8/2001,,Duquesne,beimejo01,beimejo01,beimj001,beimejo01,beimejo01
859,beirnke01,,,1974,1,1,USA,TX,Houston,,,,,,,Kevin,Beirne,,,,210,76,L,R,5/17/2000,9/28/2002,,beirnke01,beirnke01,beirk001,beirnke01,beirnke01
860,bejmaol01,,,1907,9,12,USA,IN,South Bend,1995,1,3,USA,IN,South Bend,Ollie,Bejma,also went by Aloysius,Alojzy Frank,,165,70,R,R,4/24/1934,10/1/1939,,bejmaol01,bejmaol01,bejmo101,bejmaol01,bejmaol01
